ip;asn;holder
2001:470:0:1a7::2;6939;HURRICANE
2001:504:0:1:0:1:3335:1;-1;NO HOLDER
2001:985:529d:1:3a10:d5ff:fe22:4214;3265;XS4ALL-NL - Xs4all Internet BV
2001:888:1:4024::1;3265;XS4ALL-NL - Xs4all Internet BV
2a0c:fe80:0:42::1;200490;BODEMS - Felix Annen
2a0c:fe80:f000:1::1;200490;BODEMS - Felix Annen
2001:67c:22f4:fffb::1;200490;BODEMS - Felix Annen
2001:470:12:15::1;6939;HURRICANE
2001:470:0:3b2::1;6939;HURRICANE
2a0e:b107:2b:f00d::1;208059;GRMML - Hermann Lienstromberg
2a0e:b107:2b::3;-1;NO HOLDER
2001:9b1:efa:9803::1;8473;BAHNHOF - Bahnhof AB
2001:9b0:fff1:2d::3;8473;BAHNHOF - Bahnhof AB
2001:9b0:fff1:2d::2;8473;BAHNHOF - Bahnhof AB
2001:9b0::51;8473;BAHNHOF - Bahnhof AB
2001:9b0:1:123::1;8473;BAHNHOF - Bahnhof AB
2001:9b0::33;8473;BAHNHOF - Bahnhof AB
2001:981:b74a:1:e228:6dff:fe72:a354;3265;XS4ALL-NL - Xs4all Internet BV
2001:888:1:1004::1;3265;XS4ALL-NL - Xs4all Internet BV
2001:888:1:4047::1;3265;XS4ALL-NL - Xs4all Internet BV
2003:c7:371a:d300:5e49:79ff:fe69:24be;3320;DTAG - Deutsche Telekom AG
2003:0:8000:7000::1;3320;DTAG - Deutsche Telekom AG
2001:470:1f15:389::1;6939;HURRICANE
2001:470:1f14:388::1;6939;HURRICANE
2a00:e67:1f1:b:3c29:d9ff:fe39:1adf;200519;NYNEX - NYNEX satellite OHG
2a00:e67::1;200519;NYNEX - NYNEX satellite OHG
2a00:e60:11ff:1::1:1;62023;NYNEX - NYNEX satellite OHG
2001:728:0:5000::e81;2914;NTT-COMMUNICATIONS-2914
2001:728:0:2000::255;2914;NTT-COMMUNICATIONS-2914
2001:728:0:5000::132a;2914;NTT-COMMUNICATIONS-2914
2001:470:1f15:787::1;6939;HURRICANE
2001:470:1f14:787::1;6939;HURRICANE
2a01:e0a:1f0:1360::1;12322;PROXAD - Free SAS
2a01:e00:2041:f836:8a2f::ffff;12322;PROXAD - Free SAS
2a01:e00:2041:1700::ffff;12322;PROXAD - Free SAS
2a01:e00:2041::2;12322;PROXAD - Free SAS
2a01:e00:2042::2;12322;PROXAD - Free SAS
2a01:e00:2044::5;12322;PROXAD - Free SAS
2001:16b8:24af:8300:2e3a:fdff:fe02:419f;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
2001:1438::62:214:63:95;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
2001:1438:0:1::5:1f2;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
2001:985:79af:20::1;3265;XS4ALL-NL - Xs4all Internet BV
2003:d9:d72a:a000:464e:6dff:fee1:94ec;3320;DTAG - Deutsche Telekom AG
2003:0:8303:2000::1;3320;DTAG - Deutsche Telekom AG
2001:688:0:2:7::69;5511;OPENTRANSIT - Orange S.A.
2001:a62:1401:ebfe::1;8767;MNET-AS - M-net Telekommunikations GmbH
2001:a60::911:304:1;8767;MNET-AS - M-net Telekommunikations GmbH
2001:a60::69:0:1:1;8767;MNET-AS - M-net Telekommunikations GmbH
2003:cd:cf2a:8300:464e:6dff:feae:f679;3320;DTAG - Deutsche Telekom AG
2003:0:8a01:8000::1;3320;DTAG - Deutsche Telekom AG
2a02:8084:9841:3400:3a43:7dff:fea8:f9b4;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:8081:0:167::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:8080:7:22::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2001:730:2c00::5474:80f7;6830;LIBERTYGLOBAL - Liberty Global B.V.
2001:730:2e00::5474:8022;6830;LIBERTYGLOBAL - Liberty Global B.V.
2001:2000:3080:1ac6::1;1299;TELIANET - Telia Company AB
2001:2000:3080:d0b::2;1299;TELIANET - Telia Company AB
2804:14c:24:8b53:c80a:b2ff:fecb:2128;28573;CLARO S.A.
2804:14c:24::1;28573;CLARO S.A.
2804:14c:0:b16::1;28573;CLARO S.A.
2804:a8:2:b8::2992;4230;CLARO S.A.
2001:1c05:270b:9f00:1a35:d1ff:fe00:c240;33915;TNF-AS - Vodafone Libertel B.V.
2001:1c05:2700::1;33915;TNF-AS - Vodafone Libertel B.V.
2001:b88:0:f63::1;33915;TNF-AS - Vodafone Libertel B.V.
2001:b88:0:488::2;33915;TNF-AS - Vodafone Libertel B.V.
2003:ec:2f12:19f1:20d:b9ff:fe41:e7f1;3320;DTAG - Deutsche Telekom AG
2003:ec:2f12:1900:3a10:d5ff:feea:b7d6;3320;DTAG - Deutsche Telekom AG
2003:0:8004:1800::1;3320;DTAG - Deutsche Telekom AG
2001:688:0:2:1::1a2;5511;OPENTRANSIT - Orange S.A.
2a02:8010:63eb:0:eadf:70ff:fe9e:1cb7;13037;ZEN-AS - Zen Internet Ltd
2001:16b8:117d:3000:7eff:4dff:fe7b:4b35;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
2001:1438::62:214:63:84;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
2001:1438:0:1::6:171;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
2001:1438:0:1::19:2;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
2a02:c7f:3c05:d400::1;5607;BSKYB-BROADBAND-AS - Sky UK Limited
2600:6c4a:4c7f:f910:9ada:c4ff:fe03:47a1;20115;CHARTER-20115
2001:506:100:3077::5;-1;NO HOLDER
2001:506:100:31cb::1;-1;NO HOLDER
2001:506:100:301d::1;-1;NO HOLDER
2001:506:100:204::1;-1;NO HOLDER
2001:506:100:c::6;-1;NO HOLDER
2001:506:100:304::2;-1;NO HOLDER
2001:504:0:4:0:1:3335:1;-1;NO HOLDER
2a01:cb11:73:b500:d660:e3ff:fec5:9fc4;3215;AS3215 - Orange S.A.
2603:300b:1302:5a00:6e55:e8ff:fe9d:5730;7922;COMCAST-7922
2001:558:4070:67::1;7922;COMCAST-7922
2001:558:1c2:20b4::1;7922;COMCAST-7922
2001:558:1c0:130::1;7922;COMCAST-7922
2001:980:376d:1:464e:6dff:fef9:4f25;3265;XS4ALL-NL - Xs4all Internet BV
2001:888:1:1002::1;3265;XS4ALL-NL - Xs4all Internet BV
2001:888:1:4031::1;3265;XS4ALL-NL - Xs4all Internet BV
2403:5800:7300:8600::1;4764;WIDEBAND-AS-AP Aussie Broadband
2403:5800:1600:16::1;4764;WIDEBAND-AS-AP Aussie Broadband
2401:7400:c802:3355::;4773;MOBILEONELTD-AS-AP MobileOne Ltd. Mobile/Internet Service Provider Singapore
2001:470:64ab::1;6939;HURRICANE
2001:470:70:d42::1;6939;HURRICANE
2401:f9c0:1111:10::1;132383;VARUN-PRIOLKAR-AS-AP Varun Priolkar
fc00:9::1;-1;NO HOLDER
2001:19f0:4400:8100::1;20473;AS-CHOOPA
2001:19f0:fc00::a4f:1b5;-1;NO HOLDER
2a02:1810:8c2b:2400:342c:c4ff:fecb:1107;6848;TELENET-AS - Telenet BVBA
2a02:181f:0:2061::1;6848;TELENET-AS - Telenet BVBA
2a01:d0:8cf1:dead::1;29632;NASSIST-AS - Netassist Limited
2001:7f8:5d::68;15645;AS15645 - DE "Ukrainian Internet Exchange" (UA-IX)
2001:15c0:2110:2830::1;21283;A1SI-AS - A1 Slovenija telekomunikacijske storitve,d.d.
2a00:1a20:46:4::1;21283;A1SI-AS - A1 Slovenija telekomunikacijske storitve,d.d.
2001:850:501:bc::2;8447;TELEKOM-AT - A1 Telekom Austria AG
2001:850:501:bc::1;8447;TELEKOM-AT - A1 Telekom Austria AG
2001:850:1:10b::1;8447;TELEKOM-AT - A1 Telekom Austria AG
2001:850:1:101::2;8447;TELEKOM-AT - A1 Telekom Austria AG
2001:850:5ff:22::2;8447;TELEKOM-AT - A1 Telekom Austria AG
2a02:8388:e282:6f80:ae22:5ff:fe49:1bdf;6830;LIBERTYGLOBAL - Liberty Global B.V.
2001:730:2800::5474:807e;6830;LIBERTYGLOBAL - Liberty Global B.V.
2001:730:2800::5474:8014;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a01:3e0:1e00::a;6453;AS6453
2a01:3e0:1e00::2;6453;AS6453
2a02:587:622c:7b21:7ab2:13ff:fe0e:c80;6799;OTENET-GR - Ote SA (Hellenic Telecommunications Organisation)
2a01:260:4130:2::1;34779;T-2-AS - T-2, d.o.o.
2a01:260:4130::5;34779;T-2-AS - T-2, d.o.o.
2a01:260:1:1::116;34779;T-2-AS - T-2, d.o.o.
2a02:85f:506:200::;3329;HOL-GR - VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA
2a02:858::1074;3329;HOL-GR - VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA
2001:5009:100:1::1;1273;CW - Vodafone Group PLC
2001:5000:0:14e::2;1273;CW - Vodafone Group PLC
2001:5000:0:11c::1;1273;CW - Vodafone Group PLC
2a0b:2e00:0:4628:20d:b9ff:fe45:1906;15600;FINECOM - Quickline AG
2a00:9fe0:0:d::1;15600;FINECOM - Quickline AG
2001:1a88:0:1::77;15600;FINECOM - Quickline AG
2800:810:400:97::1;27747;Telecentro S.A.
2001:41a8:5000:2::49;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
2001:41a8:5000::5;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
2001:41a8:5000:2::e6;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
2a00:1028:8396:180e:828c:97ff:fed7:bdca;5610;O2-CZECH-REPUBLIC - O2 Czech Republic, a.s.
2a00:1028:1:2a3::1;5610;O2-CZECH-REPUBLIC - O2 Czech Republic, a.s.
2a02:a44b:a523:1:2e91:abff:fea0:9d08;1136;KPN - KPN B.V.
2001:67c:2502:f100::2:83;-1;NO HOLDER
2001:470:7496:0:2e91:abff:fed3:2906;6939;HURRICANE
2a01:cb00:656:5d00:da7d:7fff:fecb:c0e8;3215;AS3215 - Orange S.A.
2a01:cb08:a004:200:193:253:74:37;3215;AS3215 - Orange S.A.
2001:470:5b38:1::1;6939;HURRICANE
2001:470:6e:bea::1;6939;HURRICANE
2a01:cb08:141:3300:46a6:1eff:fe8d:e0d6;3215;AS3215 - Orange S.A.
2a01:cb08:a004:202:193:253:77:1;3215;AS3215 - Orange S.A.
2a01:cb08:88a5:1c00:46a6:1eff:fe8a:db76;3215;AS3215 - Orange S.A.
2a01:cb08:a004:215:193:253:76:238;3215;AS3215 - Orange S.A.
2a01:510:d502:2b02::1;43708;METRONET - METRONET s.r.o.
2001:1713:ea72:b0c1:ca0e:14ff:fe04:61b5;6730;SUNRISE - Sunrise Communications AG
2a01:e0a:1f4:e0b0::1;12322;PROXAD - Free SAS
2a01:e00:203d:f836:8a5a::ffff;12322;PROXAD - Free SAS
2a01:e00:203d:1700::ffff;12322;PROXAD - Free SAS
2a01:e00:203c::1;12322;PROXAD - Free SAS
2a01:e00:203b::1;12322;PROXAD - Free SAS
2a01:e00:2028::2;12322;PROXAD - Free SAS
2604:6000:64c0:4642:6a1c:a2ff:fe12:7eec;11351;TWC-11351-NORTHEAST
2a01:cb08:866d:e000:1a1e:78ff:fe70:eab6;3215;AS3215 - Orange S.A.
2a01:cb08:a004:215:193:253:76:237;3215;AS3215 - Orange S.A.
2001:998:13:3::1;719;ELISA-AS - Elisa Oyj
2001:998:13:2::1;719;ELISA-AS - Elisa Oyj
2001:998:12:31::1;719;ELISA-AS - Elisa Oyj
2001:998:12:31::2;719;ELISA-AS - Elisa Oyj
2001:670:3:4:1::1;719;ELISA-AS - Elisa Oyj
2400:cb00:79:2:0:6667::;13335;CLOUDFLARENET
240b:10:b181:f00:fab7:97ff:fe3b:e484;2516;KDDI KDDI CORPORATION
240b:10:b181:f00::fffe;2516;KDDI KDDI CORPORATION
2001:db8:4447::1;-1;NO HOLDER
2001:4c4e:8:1e5b:243:eff:fe09:336f;5483;MAGYAR-TELEKOM-MAIN-AS - Magyar Telekom plc.
fe80::e2ac:f1ff:fe20:a91;-1;NO HOLDER
2001:4c48:bec::1;5483;MAGYAR-TELEKOM-MAIN-AS - Magyar Telekom plc.
2001:4c48:bec::7;5483;MAGYAR-TELEKOM-MAIN-AS - Magyar Telekom plc.
2001:728:0:4000::15;2914;NTT-COMMUNICATIONS-2914
2001:728:0:2000::95;2914;NTT-COMMUNICATIONS-2914
2001:728:0:2000::1c5;2914;NTT-COMMUNICATIONS-2914
2001:728:0:5000::134e;2914;NTT-COMMUNICATIONS-2914
2a01:cb20:800e:d000:3293:bcff:fe21:6c10;3215;AS3215 - Orange S.A.
2a01:cb08:a004:21b:193:253:74:91;3215;AS3215 - Orange S.A.
2a01:cfc4:0:5100::a;-1;NO HOLDER
2001:470:bbec:384::1;6939;HURRICANE
2001:470:1f0e:2b5::1;6939;HURRICANE
2001:470:0:78::1;6939;HURRICANE
2001:504:0:5:0:1:3335:1;-1;NO HOLDER
2a02:1810:1d01:e000:362c:c4ff:fe4e:45e0;6848;TELENET-AS - Telenet BVBA
2a02:181f:0:e3::1;6848;TELENET-AS - Telenet BVBA
2a02:1205:c6a8:a5c0:4a8d:36ff:fe20:a5e8;3303;SWISSCOM - Swisscom (Schweiz) AG
2001:4d98:bffd:1b::3;-1;NO HOLDER
2001:918:100:646::130;3303;SWISSCOM - Swisscom (Schweiz) AG
2a01:c23:6806:df00:2e3a:fdff:feef:35ba;6805;TDDE-ASN1 - Telefonica Germany GmbH & Co.OHG
2a02:3001::244;6805;TDDE-ASN1 - Telefonica Germany GmbH & Co.OHG
2a02:3001::d3;6805;TDDE-ASN1 - Telefonica Germany GmbH & Co.OHG
2a02:b98:f181:c63b:c6ad:34ff:fe21:3057;12897;ENTEGAMEDIANET - ENTEGA Medianet GmbH
2a02:b98::7017;12897;ENTEGAMEDIANET - ENTEGA Medianet GmbH
2a02:b98::1:31;12897;ENTEGAMEDIANET - ENTEGA Medianet GmbH
2a02:b98::1:21;12897;ENTEGAMEDIANET - ENTEGA Medianet GmbH
2001:2000:3080:141b::1;1299;TELIANET - Telia Company AB
2001:2000:3018:112::1;1299;TELIANET - Telia Company AB
2001:2000:3019:6c::1;1299;TELIANET - Telia Company AB
2001:2000:3018:90::1;1299;TELIANET - Telia Company AB
2a02:2788:294:438::1;12392;ASBRUTELE - Brutele SC
2a02:2788:290::1;12392;ASBRUTELE - Brutele SC
2a02:2788:290:2::1;12392;ASBRUTELE - Brutele SC
2a02:2788:ffff:f::1;12392;ASBRUTELE - Brutele SC
2001:c28:4:f211::1;4685;ASAHI-NET Asahi Net
2604:4080:103b:8051::1;54858;AS-SBI
2003:e3:973b:b823:86db:acff:fe26:4faf;3320;DTAG - Deutsche Telekom AG
2003:0:8304:d000::1;3320;DTAG - Deutsche Telekom AG
2a02:8070:8a85:4200:3ea6:2fff:fe58:e18a;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:8070:8a00::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:8070:80fe:248a::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2001:730:2d00::5474:8065;6830;LIBERTYGLOBAL - Liberty Global B.V.
2001:730:2d00::5474:80dc;6830;LIBERTYGLOBAL - Liberty Global B.V.
2407:7000:841f:f200::1;9500;VODAFONE-TRANSIT-AS Vodafone NZ Ltd.
2407:7000::3607;9500;VODAFONE-TRANSIT-AS Vodafone NZ Ltd.
2407:7000:f301::1;9500;VODAFONE-TRANSIT-AS Vodafone NZ Ltd.
2001:4400:1:117::1;4768;VFNZ-INET-AS Vodafone NZ Ltd
2400:cb00:46:2::c629:ecfe;13335;CLOUDFLARENET
2400:cb00:46:2::c629:ecfd;13335;CLOUDFLARENET
2003:d1:a71b:f900:f2b0:14ff:fea6:fee5;3320;DTAG - Deutsche Telekom AG
2003:0:8900:e800::1;3320;DTAG - Deutsche Telekom AG
2600:8804:1a80:2d1:ec4:7aff:fe31:6825;22773;ASN-CXA-ALL-CCI-22773-RDC
2600:8804:1aff::1111;22773;ASN-CXA-ALL-CCI-22773-RDC
2001:578:c00:4:1000::4c;22773;ASN-CXA-ALL-CCI-22773-RDC
2001:578:c00:4:1000::1a;22773;ASN-CXA-ALL-CCI-22773-RDC
2001:578:1:0:172:17:249:64;22773;ASN-CXA-ALL-CCI-22773-RDC
2400:cb00:14:3::8d65:49fb;13335;CLOUDFLARENET
2001:470:b467:1::1;6939;HURRICANE
2001:470:25:ab::1;6939;HURRICANE
2001:470:0:11d::1;6939;HURRICANE
2a02:168:79ef:f1be:7:1303:0:1;13030;INIT7 - Init7 (Switzerland) Ltd.
2a02:168:2000:1c::1;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::1ce;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::1d9;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::1e9;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::9;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::2;13030;INIT7 - Init7 (Switzerland) Ltd.
2a01:cb14:1c5:c000:5664:d9ff:fefa:cab8;3215;AS3215 - Orange S.A.
2a01:cb08:a004:20c:193:253:75:99;3215;AS3215 - Orange S.A.
2001:16b8:c1ba:7900:a96:d7ff:fe80:917a;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
2001:1438::62:214:63:177;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
2001:1438:0:1::9:1;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
2001:1438:0:1::9:51;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
2a02:842a:8018:1::1;15557;LDCOMNET - SFR SA
2a02:8400:0:2::232;15557;LDCOMNET - SFR SA
2a02:8400:0:3::20ca;15557;LDCOMNET - SFR SA
2a02:8400:0:3::4c92;15557;LDCOMNET - SFR SA
2a02:8400:0:3::4c6e;15557;LDCOMNET - SFR SA
fc00:0:0:100::1e;-1;NO HOLDER
240f:38:61d5:1:a612:42ff:fe1e:76c0;2516;KDDI KDDI CORPORATION
2001:268:dec4::11;2516;KDDI KDDI CORPORATION
2001:268:fa01:3211::1;2516;KDDI KDDI CORPORATION
2601:642:c480:5a81:1ae8:29ff:fe41:2374;7922;COMCAST-7922
2001:558:4000:eb::1;7922;COMCAST-7922
2001:558:82:300b::1;7922;COMCAST-7922
2001:558:80:1b1::1;7922;COMCAST-7922
2001:558:0:f604::2;7922;COMCAST-7922
2a01:79c:cebf:b590::1;29695;ALTIBOX_AS - Altibox AS
2001:14ba:1f00::1;16086;DNA - DNA Oyj
2001:14b8:1040:104::5e:0;16086;DNA - DNA Oyj
2001:14b8:1040:0:3e4e:6406::;16086;DNA - DNA Oyj
2001:14b8:1040:0:3e4e:6418::;16086;DNA - DNA Oyj
2001:7f8:7:b:0:1:3335:1;-1;NO HOLDER
2a00:23c6:7602:9d01:e8e:29ff:fecb:67d0;2856;BT-UK-AS - British Telecommunications PLC
2a00:2302::1102:203:346;5400;BT - British Telecommunications PLC
2a00:2302::1103:100:33;5400;BT - British Telecommunications PLC
2a00:2380:13::5b;2856;BT-UK-AS - British Telecommunications PLC
2a02:8109:1b40:4ca8:2e3a:fdff:fea0:c90b;3209;VODANET - Vodafone GmbH
2a02:8109:1:36::1;3209;VODANET - Vodafone GmbH
2a02:8100:6:2::102:d41;3209;VODANET - Vodafone GmbH
2601:184:487f:b9d4::a;7922;COMCAST-7922
2001:558:4023:65::1;7922;COMCAST-7922
2001:558:202:4062::1;7922;COMCAST-7922
2a02:580:50da:c0::1;6799;OTENET-GR - Ote SA (Hellenic Telecommunications Organisation)
2a02:2698:842a:81:d6ca:6dff:fe6d:8183;39028;ULSK-AS - JSC "ER-Telecom Holding"
2a02:2698:8400::505;39028;ULSK-AS - JSC "ER-Telecom Holding"
2a02:2698:8400::1e1e;39028;ULSK-AS - JSC "ER-Telecom Holding"
2001:7f8:20:101::210:97;-1;NO HOLDER
2001:470:1d:21f::1;6939;HURRICANE
2001:470:1c:21f::1;6939;HURRICANE
2403:5800:7100:b700:3495:6aff:fea3:7ab6;4764;WIDEBAND-AS-AP Aussie Broadband
2403:5800:1600:d::1;4764;WIDEBAND-AS-AP Aussie Broadband
2001:dea:0:10::4e;17559;SPECTUM-NON-AP Spectrums Core Network
2406:e001:2:1b01:3a10:d5ff:fe08:c2e3;23655;SNAP-NZ-AS Snap Internet Limited
2406:e000:2801:c::1;23655;SNAP-NZ-AS Snap Internet Limited
2001:7fa:4:c0cb::9a78;-1;NO HOLDER
2001:7fa:4:c0cb::9a33;-1;NO HOLDER
2a02:6d40:341b:be02:ca0e:14ff:fe20:c393;42652;DELUNET - inexio Informationstechnologie und Telekommunikation Gmbh
2a01:5c0:1:2::29;42652;DELUNET - inexio Informationstechnologie und Telekommunikation Gmbh
2001:470:74d7:10::1;6939;HURRICANE
2001:470:1f0a:9d7::1;6939;HURRICANE
2001:470:0:69::1;6939;HURRICANE
2003:da:f732:6b00::1;3320;DTAG - Deutsche Telekom AG
2003:0:8a01:f800::1;3320;DTAG - Deutsche Telekom AG
2605:a000:1302:82d2:1ad6:c7ff:fe24:372b;10796;TWC-10796-MIDWEST
2605:a000:403:a::1;10796;TWC-10796-MIDWEST
2605:a000:0:4::4:b3;10796;TWC-10796-MIDWEST
2605:a000:0:4::4:4575;10796;TWC-10796-MIDWEST
2605:a000:0:4::74;10796;TWC-10796-MIDWEST
2001:1998:0:4::9c;7843;TWC-7843-BB
2001:2003:fb9d:8900::1;1759;TSF-IP-CORE - Telia Finland Oyj
2001:2000:6018::1412:818:4022;1759;TSF-IP-CORE - Telia Finland Oyj
2001:2000:3080:c1b::1;1299;TELIANET - Telia Company AB
2001:2000:3080:e6f::2;1299;TELIANET - Telia Company AB
2a00:6020:1390:8200:3ea6:2fff:fe4c:c0af;60294;DE-DGW - Deutsche Glasfaser Wholesale GmbH
2001:2000:3080:197d::1;1299;TELIANET - Telia Company AB
2001:2000:3080:327::2;1299;TELIANET - Telia Company AB
2a02:120b:2c00:67b0:7eb7:33ff:fed0:2aa7;3303;SWISSCOM - Swisscom (Schweiz) AG
2001:4d98:bffd:17::3;-1;NO HOLDER
2001:470:7d51:103::1;6939;HURRICANE
2001:470:1f14:6d0::1;6939;HURRICANE
2a02:168:a403:16::1;13030;INIT7 - Init7 (Switzerland) Ltd.
2a02:168:2000:32::11;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::271;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::1fd;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::269;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::30e;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::19a;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::a5e;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::c1;13030;INIT7 - Init7 (Switzerland) Ltd.
2600:70ff:b0eb:abba::1;6939;HURRICANE
2001:470:27:c6f::1;6939;HURRICANE
2003:f7:9f02:5500:464e:6dff:fe1e:9108;3320;DTAG - Deutsche Telekom AG
2003:0:8a04:e800::1;3320;DTAG - Deutsche Telekom AG
2001:688:0:2:8::99;5511;OPENTRANSIT - Orange S.A.
2003:a:271a:6e00:f29f:c2ff:fe17:969a;3320;DTAG - Deutsche Telekom AG
2003:c6:270b:7701:92e2:baff:fe3a:a408;3320;DTAG - Deutsche Telekom AG
2001:981:1791:1:eadf:70ff:fea4:f2ff;3265;XS4ALL-NL - Xs4all Internet BV
2001:888:1:4074::1;3265;XS4ALL-NL - Xs4all Internet BV
2604:5500:c00e:ff00:b675:eff:fe07:54f9;19165;WEBPASS
2604:5500:c00e:c000::1;19165;WEBPASS
2604:5500:0:8::2;19165;WEBPASS
2a04:ee41:3:3159:46fe:3bff:fe8e:fbf0;15796;SALT-CH - Salt Mobile SA
2a04:ee41:3:3000::1;15796;SALT-CH - Salt Mobile SA
2a04:ee42::2:21;15796;SALT-CH - Salt Mobile SA
2003:f1:470a:4500:3a10:d5ff:fe50:dd78;3320;DTAG - Deutsche Telekom AG
2003:0:8306:b000::1;3320;DTAG - Deutsche Telekom AG
2001:871:210:82c6:a96:d7ff:fe76:4acf;8447;TELEKOM-AT - A1 Telekom Austria AG
2001:871:210::3219:1349;8447;TELEKOM-AT - A1 Telekom Austria AG
2001:850:1:1027:0:1349:3219:1;8447;TELEKOM-AT - A1 Telekom Austria AG
2001:850:1:102::2;8447;TELEKOM-AT - A1 Telekom Austria AG
2a01:cb08:8e05:fb00:a63e:51ff:fe85:95d6;3215;AS3215 - Orange S.A.
2a01:cb08:a004:215:193:253:77:48;3215;AS3215 - Orange S.A.
2601:987:300:95e::1;7922;COMCAST-7922
2001:558:4031:24::1;7922;COMCAST-7922
2001:558:132:31a::1;7922;COMCAST-7922
2001:558:130:f6::1;7922;COMCAST-7922
2001:558:fe0f:3b::16;7922;COMCAST-7922
2a02:908:185:ca0:e228:6dff:fe54:d650;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:908:100:8::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:908:0:163::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2400:2413:6120:2e00:1111:1111:1111:1111;17676;GIGAINFRA Softbank BB Corp.
2400:2413:6120:2e00:1eb1:7fff:fe1c:95d4;17676;GIGAINFRA Softbank BB Corp.
2400:2000:bb1a:1304::1;17676;GIGAINFRA Softbank BB Corp.
2600:4040:4005:d400:200:ff:fe00:0;701;UUNET
2a10:3781:e1:5::1;206238;FREEDOMINTERNET - Freedom Internet BV
2a02:169:179e:0:feec:daff:fe02:399b;13030;INIT7 - Init7 (Switzerland) Ltd.
2a02:168:2000:6b::1;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::10a;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::15d;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:2::95;13030;INIT7 - Init7 (Switzerland) Ltd.
2001:1620:1000::39e;13030;INIT7 - Init7 (Switzerland) Ltd.
2a03:9320::1;5505;VADAVO - VADAVO SOLUCIONES SL
2001:7f8:a0::3417:0:1;-1;NO HOLDER
2a02:a03f:e29e:5400::1;5432;PROXIMUS-ISP-AS - Proximus NV
2a02:908:2612:680:ca0e:14ff:fec7:8143;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:908:2600:1::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:908:0:2ab::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:908::18:2;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a01:e35:2e9d:67e0::1;12322;PROXAD - Free SAS
2a02:810d:e80:4dca:2e91:abff:fe25:daf0;3209;VODANET - Vodafone GmbH
2a02:810d:1:1d::1;3209;VODANET - Vodafone GmbH
2a02:8100:6:2::10a:991;3209;VODANET - Vodafone GmbH
2001:7f8:30:0:2:1:1:3335;-1;NO HOLDER
2a01:cb00:8bf8:3800:46a6:1eff:feb3:c6a0;3215;AS3215 - Orange S.A.
2a01:cb08:a004:212:193:253:77:175;3215;AS3215 - Orange S.A.
2001:1a80:3000:19fc::1;20676;PLUSNET - Plusnet GmbH
2001:1a80:3000:1900:a96:d7ff:fe10:4649;20676;PLUSNET - Plusnet GmbH
2001:1a80:0:1::233;20676;PLUSNET - Plusnet GmbH
2001:1a80:1:28::1;20676;PLUSNET - Plusnet GmbH
2001:4dd6:b7b:1:3631:c4ff:fec3:a146;8422;NETCOLOGNE - NetCologne Gesellschaft fur Telekommunikation mbH
